platform,content,score,user,time,song_id,clean_content,words,word_count,sentiment_label,sentiment_prob,sentiment_text
网易云音乐,炀炀 晚安,1,唉又是阴天,2025-04-23 21:41:31,1359356908,炀炀 晚安,"['炀炀', '晚安']",2,2,0.43775951862335205,正面
网易云音乐,"淋淋晚安
",1,呆兔犯,2025-04-23 21:39:31,1359356908,淋淋晚安,"['淋淋', '晚安']",2,1,0.46273326873779297,中性
网易云音乐,澈澈晚安哟～记得照顾好自己，你的妈妈一定会赢！[越来越好][一路顺风][约定]祝澈澈妈妈会赢！,1,Lizixuan226,2025-04-23 21:36:14,1359356908,澈澈晚安哟～记得照顾好自己，你的妈妈一定会赢！越来越好一路顺风约定祝澈澈妈妈会赢！,"['澈澈', '晚安', '记得', '照顾', '妈妈', '一定', '越来越', '一路顺风', '约定', '祝澈澈', '妈妈']",11,2,0.4401291310787201,正面
网易云音乐,我会忘掉的 我会忘掉你站在我身边 低头听我说话的样子 我会忘掉你牵我手的感觉 我会忘掉你身上的味道 我会忘掉每次见面的开心 我会忘掉去见你时的期盼 我会忘掉一切一切 你的脸 你的笑我也会忘掉的 我始终记得第一次见你的模样 难免有点哽咽,1,如果可以我想订一份好的睡眠,2025-04-23 21:35:06,1359356908,我会忘掉的 我会忘掉你站在我身边 低头听我说话的样子 我会忘掉你牵我手的感觉 我会忘掉你身上的味道 我会忘掉每次见面的开心 我会忘掉去见你时的期盼 我会忘掉一切一切 你的脸 你的笑我也会忘掉的 我始终记得第一次见你的模样 难免有点哽咽,"['我会', '忘掉', '我会', '忘掉', '身边', '低头', '说话', '样子', '我会', '忘掉', '感觉', '我会', '忘掉', '身上', '味道', '我会', '忘掉', '每次', '见面', '开心', '我会', '忘掉', '期盼', '我会', '忘掉', '一切', '一切', '忘掉', '始终', '记得', '第一次', '模样', '难免', '有点', '哽咽']",35,2,0.5654284358024597,正面
网易云音乐,晚安,1,Eazinx,2025-04-23 21:34:57,1359356908,晚安,['晚安'],1,2,0.41507139801979065,正面
网易云音乐,晚安大同---早点睡颜人中[越来越好],1,小小君绝,2025-04-23 21:33:51,1359356908,晚安大同早点睡颜人中越来越好,"['晚安', '大同', '早点', '睡颜人', '越来越']",5,2,0.45770886540412903,正面
网易云音乐,依然想他    依然想听他的晚安,1,虎皮鹌鹑蛋红烧you,2025-04-23 21:33:17,1359356908,依然想他 依然想听他的晚安,"['依然', '依然', '晚安']",3,2,0.4564199149608612,正面
网易云音乐,"雪花再一次飘落这一次你能不能握紧我的手

我试着去翻到回忆 却再也找不回原来的我们

感动代替不了感情 念旧再也回不到曾经

零零散散的世界 遇见你是我最大的幸福

心疼吗 心疼就好好爱一次

人最笨的时候就是什么都想要问清楚",1,涛涛不绝P,2025-04-23 21:31:52,1359356908,雪花再一次飘落这一次你能不能握紧我的手 我试着去翻到回忆 却再也找不回原来的我们 感动代替不了感情 念旧再也回不到曾经 零零散散的世界 遇见你是我最大的幸福 心疼吗 心疼就好好爱一次 人最笨的时候就是什么都想要问清楚,"['雪花', '一次', '飘落', '一次', '不能', '握紧', '我试', '翻到', '回忆', '再也', '原来', '我们', '感动', '代替', '不了', '感情', '念旧', '再也', '不到', '曾经', '零零散散', '世界', '遇见', '最大', '幸福', '心疼', '心疼', '好好', '一次', '最笨', '时候', '想要', '清楚']",33,2,0.4859269857406616,正面
网易云音乐,so,1,是一只小小的小曦子呀,2025-04-23 21:31:11,1359356908,so,['so'],1,2,0.3962826728820801,正面
网易云音乐,未成年的恋爱真的会有结果吗？,1,不是走了啊,2025-04-23 21:27:55,1359356908,未成年的恋爱真的会有结果吗？,"['未成年', '恋爱', '真的', '结果']",4,2,0.36873406171798706,正面
网易云音乐,哪有人愿意自杀嘛 她只是渴望被爱而已.,1,约定风平,2025-04-23 21:26:45,1359356908,哪有人愿意自杀嘛 她只是渴望被爱而已,"['有人', '愿意', '自杀', '渴望', '而已']",5,2,0.4756585657596588,正面
网易云音乐,嗨~晚安,1,这么圆哟,2025-04-23 21:24:27,1359356908,嗨晚安,['晚安'],1,1,0.4612051546573639,中性
网易云音乐,我不怪路不平我怪自己没看清.,1,约定风平,2025-04-23 21:23:45,1359356908,我不怪路不平我怪自己没看清,"['不怪', '不平', '我怪', '看清']",4,1,0.42482292652130127,中性
网易云音乐,圆周率没有尽头人们也只记得开头.,1,约定风平,2025-04-23 21:23:40,1359356908,圆周率没有尽头人们也只记得开头,"['圆周率', '尽头', '人们', '记得', '开头']",5,2,0.47703227400779724,正面
网易云音乐,时间教会了我两样东西珍惜和放弃.,1,约定风平,2025-04-23 21:23:34,1359356908,时间教会了我两样东西珍惜和放弃,"['时间', '教会', '两样', '东西', '珍惜', '放弃']",6,2,0.3698018193244934,正面
网易云音乐,看着树上掉下的落叶就像破碎了自己.,1,约定风平,2025-04-23 21:23:29,1359356908,看着树上掉下的落叶就像破碎了自己,"['看着', '树上', '落叶', '破碎']",4,2,0.4587318003177643,正面
网易云音乐,我需要你的千言万语嘛 我只要你待我如初.,1,约定风平,2025-04-23 21:23:23,1359356908,我需要你的千言万语嘛 我只要你待我如初,"['需要', '千言万语', '如初']",3,2,0.3967096209526062,正面
网易云音乐,总有个小孩 为了爱伤痕累累.,1,约定风平,2025-04-23 21:23:17,1359356908,总有个小孩 为了爱伤痕累累,"['总有', '小孩', '为了', '伤痕累累']",4,1,0.4026716947555542,中性
网易云音乐,生活不像电影所以我告诉自己没关系.,1,约定风平,2025-04-23 21:23:11,1359356908,生活不像电影所以我告诉自己没关系,"['生活', '不像', '电影', '所以', '告诉', '没关系']",6,2,0.4262135922908783,正面
网易云音乐,幸福就是找一个和自己一样有良心的人.,1,约定风平,2025-04-23 21:23:04,1359356908,幸福就是找一个和自己一样有良心的人,"['幸福', '一样', '良心']",3,2,0.43961745500564575,正面
网易云音乐,可能是我运气不行遇见的人都不太真诚,1,约定风平,2025-04-23 21:22:57,1359356908,可能是我运气不行遇见的人都不太真诚,"['可能', '运气', '不行', '遇见', '真诚']",5,2,0.49174270033836365,正面
网易云音乐,我需要一个站在我身边的而不是指责我的.,1,约定风平,2025-04-23 21:22:50,1359356908,我需要一个站在我身边的而不是指责我的,"['需要', '身边', '不是', '指责']",4,2,0.45018690824508667,正面
网易云音乐,我走向你你选择别人于是我不言不语.,1,约定风平,2025-04-23 21:22:44,1359356908,我走向你你选择别人于是我不言不语,"['走向', '选择', '别人', '于是', '不言不语']",5,1,0.4038536846637726,中性
网易云音乐,我唯一不后悔的就是与你相识,1,约定风平,2025-04-23 21:22:37,1359356908,我唯一不后悔的就是与你相识,"['唯一', '后悔', '相识']",3,1,0.38576051592826843,中性
网易云音乐,"一路有你的陪伴,便是我最大的荣幸",1,约定风平,2025-04-23 21:22:32,1359356908,一路有你的陪伴便是我最大的荣幸,"['一路', '陪伴', '便是', '最大', '荣幸']",5,2,0.419485867023468,正面
网易云音乐,心情不好的时候别忘了你身后还有个我,1,约定风平,2025-04-23 21:22:24,1359356908,心情不好的时候别忘了你身后还有个我,"['心情', '不好', '时候', '别忘了', '身后']",5,2,0.4228706657886505,正面
网易云音乐,我想要很多很多爱或者很短很短的命.,1,约定风平,2025-04-23 21:22:18,1359356908,我想要很多很多爱或者很短很短的命,"['想要', '很多很多', '或者']",3,2,0.4145611822605133,正面
网易云音乐,幸福是一场豪赌眼泪是我的赌注.,1,约定风平,2025-04-23 21:22:14,1359356908,幸福是一场豪赌眼泪是我的赌注,"['幸福', '一场', '豪赌', '眼泪', '赌注']",5,1,0.4057891070842743,中性
网易云音乐,心碎无声无息你又怎么会注意到呢.,1,约定风平,2025-04-23 21:22:09,1359356908,心碎无声无息你又怎么会注意到呢,"['心碎', '无声无息', '怎么', '注意']",4,2,0.3862924873828888,正面
网易云音乐,别对世界充满希望站在楼顶就知道结果.,1,约定风平,2025-04-23 21:22:03,1359356908,别对世界充满希望站在楼顶就知道结果,"['世界', '充满希望', '楼顶', '知道', '结果']",5,1,0.4370678663253784,中性
网易云音乐,是我不配幸福嘛还是幸福轮不到我.,1,约定风平,2025-04-23 21:21:59,1359356908,是我不配幸福嘛还是幸福轮不到我,"['不配', '幸福', '幸福', '轮不到']",4,2,0.4445812404155731,正面
网易云音乐,后来明白了真正的离开是悄无声息的.,1,约定风平,2025-04-23 21:21:51,1359356908,后来明白了真正的离开是悄无声息的,"['后来', '明白', '真正', '离开', '悄无声息']",5,1,0.4247281551361084,中性
网易云音乐,我试着去翻到回忆 却再也找不回原来的我们,1,涛涛不绝P,2025-04-23 21:16:31,1359356908,我试着去翻到回忆 却再也找不回原来的我们,"['我试', '翻到', '回忆', '再也', '原来', '我们']",6,2,0.40283915400505066,正面
网易云音乐,用这个音乐配上舍不得删的团体照,1,天真是泪本质,2025-04-23 21:15:06,1359356908,用这个音乐配上舍不得删的团体照,"['这个', '音乐', '舍不得', '团体照']",4,2,0.4542466700077057,正面
网易云音乐,好听啊。,1,笑笑吖_1540,2025-04-23 21:04:32,1359356908,好听啊。,['好听'],1,2,0.3718733787536621,正面
网易云音乐,你永远不会知道 那个为了你失去理智的人 突然安静下来 不哭不闹 不会打扰 她是经历了怎样的心疼 算了 你也不会心疼.,1,Re_緗,2025-04-23 21:04:31,1359356908,你永远不会知道 那个为了你失去理智的人 突然安静下来 不哭不闹 不会打扰 她是经历了怎样的心疼 算了 你也不会心疼,"['永远', '不会', '知道', '那个', '为了', '失去', '理智', '突然', '安静下来', '不哭', '不闹', '不会', '打扰', '经历', '怎样', '心疼', '算了', '不会', '心疼']",19,2,0.4628604054450989,正面
网易云音乐,"三字  难重逢.

无所谓无人在意.

好烦  好累 好想哭.

我堆积的思念你能听见吗.

你总说我变了而是我经历了太多.

相遇不一定有结局 但一定有意义.

情绪上头的时候除了崩溃还是崩溃.

周围都是漂亮的花 确实没有必要选我.",1,i翻-篇,2025-04-23 21:00:54,1359356908,三字 难重逢 无所谓无人在意 好烦 好累 好想哭 我堆积的思念你能听见吗 你总说我变了而是我经历了太多 相遇不一定有结局 但一定有意义 情绪上头的时候除了崩溃还是崩溃 周围都是漂亮的花 确实没有必要选我,"['三字', '重逢', '无所谓', '无人', '在意', '好烦', '好想哭', '堆积', '思念', '听见', '而是', '经历', '相遇', '一定', '结局', '一定', '意义', '情绪', '上头', '时候', '除了', '崩溃', '崩溃', '周围', '漂亮', '确实', '必要']",27,2,0.4786510169506073,正面
网易云音乐,"你的语气 我的天气.

泪水打湿我的眼眶 我们也难回到从前.

拧巴的人总在充当明媚的角色.

你总是轻描淡写背后的痛你是句句不提.

还记得吗你说爱我的那年.

可我也讨厌我那阴晴不定的性格.

顺其自然爱自有天意.

如果我是薄情寡义的人 那凌晨流泪的人就不会是我.",1,i翻-篇,2025-04-23 21:00:41,1359356908,你的语气 我的天气 泪水打湿我的眼眶 我们也难回到从前 拧巴的人总在充当明媚的角色 你总是轻描淡写背后的痛你是句句不提 还记得吗你说爱我的那年 可我也讨厌我那阴晴不定的性格 顺其自然爱自有天意 如果我是薄情寡义的人 那凌晨流泪的人就不会是我,"['语气', '天气', '泪水', '打湿', '眼眶', '我们', '回到', '从前', '充当', '明媚', '角色', '总是', '轻描淡写', '背后', '句句', '不提', '记得', '那年', '讨厌', '阴晴不定', '性格', '顺其自然', '自有', '天意', '薄情', '寡义', '凌晨', '流泪', '不会']",29,2,0.4856957197189331,正面
网易云音乐,"选我吧 稳赢.

共情的不是文案  是曾经的我.

幸福是块昂贵的蛋糕 我始终还未品尝.

你总以为我在跟你妥协 其实我在跟你告别.

在眼泪中 我看清了我们的距离.

可惜爱不是诗 我只能欲言又止.

嘴上说着无所谓 心里怎会不流泪.

突然的早睡 永远代替不开心.",1,i翻-篇,2025-04-23 21:00:30,1359356908,选我吧 稳赢 共情的不是文案 是曾经的我 幸福是块昂贵的蛋糕 我始终还未品尝 你总以为我在跟你妥协 其实我在跟你告别 在眼泪中 我看清了我们的距离 可惜爱不是诗 我只能欲言又止 嘴上说着无所谓 心里怎会不流泪 突然的早睡 永远代替不开心,"['稳赢', '共情', '不是', '文案', '曾经', '幸福', '昂贵', '蛋糕', '始终', '品尝', '总以为', '妥协', '告别', '眼泪', '看清', '我们', '距离', '可惜', '不是', '只能', '欲言又止', '嘴上', '无所谓', '心里', '怎会', '流泪', '突然', '早睡', '永远', '代替', '开心']",31,2,0.5048725008964539,正面
网易云音乐,"零下的冬 炽热的爱 又是一个人.

没有靠山的时候就往自己身上靠靠.

陪一根 敬我们不堪的回忆.

可惜我心软 做不到失我者永失.

那一年 我们也说过永远.

没有深清专一只是爱了一个人很久很久.

怎么分了你不是说他是你的挚爱吗

今年的冬天能一起看雪吗.",1,i翻-篇,2025-04-23 21:00:17,1359356908,零下的冬 炽热的爱 又是一个人 没有靠山的时候就往自己身上靠靠 陪一根 敬我们不堪的回忆 可惜我心软 做不到失我者永失 那一年 我们也说过永远 没有深清专一只是爱了一个人很久很久 怎么分了你不是说他是你的挚爱吗 今年的冬天能一起看雪吗,"['零下', '炽热', '靠山', '时候', '身上', '靠靠', '一根', '我们', '不堪', '回忆', '可惜', '心软', '不到', '我者', '永失', '一年', '我们', '永远', '深清', '专一', '很久很久', '怎么', '不是', '挚爱', '今年', '冬天', '一起', '看雪']",28,2,0.5001164078712463,正面
网易云音乐,"其实我很清楚 我很委屈 你也是.

我爱每一个陪伴过我的人.

记忆中的你太好了难忘也难说.

如果相处太累及时告别没有错.

我总想等等再等等.

聊天记录往上翻回到你爱我的瞬间.

黑名单里躺着的都是曾经的VIP.

如果梦里有我想要的 那我一定早睡.

今年冬天格外的冷 遗憾你比冬天先离开.",1,i翻-篇,2025-04-23 21:00:05,1359356908,其实我很清楚 我很委屈 你也是 我爱每一个陪伴过我的人 记忆中的你太好了难忘也难说 如果相处太累及时告别没有错 我总想等等再等等 聊天记录往上翻回到你爱我的瞬间 黑名单里躺着的都是曾经的VIP 如果梦里有我想要的 那我一定早睡 今年冬天格外的冷 遗憾你比冬天先离开,"['清楚', '委屈', '陪伴', '记忆', '太好了', '难忘', '难说', '相处', '太累', '及时', '告别', '总想', '等等', '等等', '聊天记录', '往上', '回到', '瞬间', '黑名单', '曾经', 'VIP', '梦里', '想要', '一定', '早睡', '今年冬天', '格外', '遗憾', '冬天', '离开']",30,2,0.5102957487106323,正面
网易云音乐,"我想要的从来都不是一句对不起.

我爱你可你好像不爱我.

会幸福吗 他好像不耐烦了.

受不了我情绪就不要跟我永远.

所有的原谅 其实因为都是不想失去.

唯一能伤害到我的都是我在意的.

为你流过的泪 回头打滑告诉我没必要.

你每次生气的时候总会拿我脾气说事.",1,i翻-篇,2025-04-23 20:59:51,1359356908,我想要的从来都不是一句对不起 我爱你可你好像不爱我 会幸福吗 他好像不耐烦了 受不了我情绪就不要跟我永远 所有的原谅 其实因为都是不想失去 唯一能伤害到我的都是我在意的 为你流过的泪 回头打滑告诉我没必要 你每次生气的时候总会拿我脾气说事,"['想要', '从来', '不是', '一句', '对不起', '我爱你', '好像', '不爱', '幸福', '好像', '不耐烦', '受不了', '情绪', '不要', '永远', '所有', '原谅', '因为', '不想', '失去', '唯一', '伤害', '在意', '流过', '回头', '打滑', '告诉', '必要', '每次', '生气', '时候', '总会', '脾气', '说事']",34,2,0.5720223188400269,正面
网易云音乐,罐头鱼 晚安,1,冬京总是雨,2025-04-23 20:59:17,1359356908,罐头鱼 晚安,"['罐头', '晚安']",2,1,0.44021040201187134,中性
网易云音乐,都说失去了才会懂得珍惜其实珍惜过后失去比什么都痛,1,诺糯不爱吃鱼,2025-04-23 20:58:43,1359356908,都说失去了才会懂得珍惜其实珍惜过后失去比什么都痛,"['失去', '懂得', '珍惜', '珍惜', '过后', '失去']",6,2,0.38464054465293884,正面
网易云音乐,我本来是要淋雨的，你非要给我撑伞，我会走不快，你也会淋湿，到头来你还要埋怨我。,1,诺糯不爱吃鱼,2025-04-23 20:57:28,1359356908,我本来是要淋雨的，你非要给我撑伞，我会走不快，你也会淋湿，到头来你还要埋怨我。,"['本来', '淋雨', '非要', '撑伞', '我会', '不快', '淋湿', '到头来', '还要', '埋怨']",10,2,0.4378150403499603,正面
网易云音乐,这没骨气 心情好就原谅整个世界,1,敏感使我共鸣,2025-04-23 20:55:47,1359356908,这没骨气 心情好就原谅整个世界,"['没骨气', '心情', '原谅', '整个', '世界']",5,2,0.46224990487098694,正面
网易云音乐,4月23,1,酒店学习巴西爵士,2025-04-23 20:52:22,1359356908,月,[],0,2,0.33873340487480164,正面
网易云音乐,云南天气好不好 你好不好,1,yin_ilove,2025-04-23 20:47:35,1359356908,云南天气好不好 你好不好,"['云南', '天气', '好不好', '好不好']",4,2,0.4455435276031494,正面
